Age,Word,C_freq,ld,dd,pkc
28,taste,702,0.416000000, 0.077101327,0.713456625
29,taste,737,0.436000000, 0.081525174,0.666865781
30,taste,794,0.450000000, 0.088687592,0.772600669
16,tear,49,0.110000000, 0.008005056,0.109659609
17,tear,59,0.120000000, 0.009058353,0.126625869
18,tear,68,0.134000000, 0.010111649,0.182402176
19,tear,73,0.140000000, 0.010743628,0.229092984
20,tear,79,0.150000000, 0.011375606,0.258170958
21,tear,85,0.158000000, 0.012007584,0.283579639
22,tear,91,0.166000000, 0.012850221,0.393132296
23,tear,103,0.174000000, 0.013692859,0.418830397
24,tear,114,0.184000000, 0.014324837,0.470412680
25,tear,116,0.194000000, 0.014746155,0.515585886
26,tear,135,0.208000000, 0.015799452,0.579413346
27,tear,145,0.220000000, 0.016642090,0.601746902
28,tear,158,0.228000000, 0.017906046,0.723848592
29,tear,167,0.240000000, 0.019591321,0.681142049
30,tear,181,0.244000000, 0.020223299,0.778993039
16,telephone,173,0.228000000, 0.015378134,0.070471812
17,telephone,188,0.242000000, 0.017063408,0.078276403
18,telephone,237,0.284000000, 0.022540552,0.137783257
19,telephone,273,0.320000000, 0.026332420,0.191157294
20,telephone,317,0.336000000, 0.030966926,0.215829214
21,telephone,370,0.354000000, 0.036233411,0.248502539
22,telephone,399,0.374000000, 0.039603960,0.357262470
23,telephone,431,0.390000000, 0.043817148,0.405549096
24,telephone,529,0.426000000, 0.051400885,0.454704027
25,telephone,557,0.432000000, 0.054560775,0.509290421
26,telephone,590,0.440000000, 0.058141984,0.577303031
27,telephone,620,0.448000000, 0.061723194,0.606999954
28,telephone,647,0.452000000, 0.064461765,0.727708996
29,telephone,703,0.460000000, 0.068674953,0.677667036
30,telephone,743,0.466000000, 0.071624184,0.781469921
16,that,23483,0.940000000, 0.203918264,0.073107294
17,that,24990,0.944000000, 0.215925848,0.082260563
18,that,29218,0.958000000, 0.249631346,0.132867392
19,that,32044,0.970000000, 0.266905414,0.177363693
20,that,35775,0.976000000, 0.294923109,0.198711950
21,that,39437,0.980000000, 0.314725090,0.227335045
22,that,42420,0.982000000, 0.337897620,0.331715754
23,that,45194,0.982000000, 0.359595534,0.377172085
24,that,53388,0.994000000, 0.427217190,0.420650644
25,that,57768,0.996000000, 0.453128292,0.473336096
26,that,61262,0.996000000, 0.480092690,0.548430201
27,that,65256,0.996000000, 0.504318517,0.576667573
28,that,70101,0.996000000, 0.555719402,0.696617165
29,that,75646,0.998000000, 0.584790394,0.647285574
30,that,80686,0.998000000, 0.640193807,0.753966954
16,the,43263,0.968000000, 0.198651780,0.093694699
17,the,46133,0.970000000, 0.211712661,0.105391414
18,the,53897,0.982000000, 0.247946071,0.165983115
19,the,59092,0.982000000, 0.269012008,0.214298425
20,the,65216,0.984000000, 0.295555087,0.236026119
21,the,71262,0.988000000, 0.317674321,0.264004442
22,the,77088,0.990000000, 0.341057510,0.367814183
23,the,83476,0.992000000, 0.364862018,0.416526139
24,the,98524,0.996000000, 0.429745102,0.457630290
25,the,106143,0.998000000, 0.450600379,0.507440872
26,the,113158,0.998000000, 0.476300822,0.578176286
27,the,120466,0.998000000, 0.502001264,0.601608499
28,the,129969,0.998000000, 0.551927533,0.720497456
29,the,143334,0.998000000, 0.582051822,0.665641624
30,the,153177,0.998000000, 0.637244576,0.769688990
16,their,422,0.316000000, 0.050558247,0.087342518
17,their,442,0.326000000, 0.052664841,0.096625893
18,their,513,0.354000000, 0.058773963,0.150587575
19,their,551,0.360000000, 0.061723194,0.189299970
20,their,589,0.376000000, 0.066147040,0.211027790
21,their,636,0.396000000, 0.069728249,0.236438713
22,their,699,0.418000000, 0.073309459,0.330957944
23,their,735,0.434000000, 0.076048030,0.379117068
24,their,889,0.478000000, 0.091636823,0.415312755
25,their,997,0.500000000, 0.097324626,0.465443824
26,their,1083,0.512000000, 0.102380451,0.535960929
27,their,1162,0.524000000, 0.108278913,0.559227105
28,their,1269,0.546000000, 0.116283969,0.679260053
29,their,1427,0.576000000, 0.124921003,0.633440604
30,their,1537,0.590000000, 0.133136718,0.732225778
16,them,3725,0.682000000, 0.146618917,0.066554579
17,them,3888,0.690000000, 0.154202654,0.075235776
18,them,4354,0.720000000, 0.176321888,0.122203298
19,them,4631,0.742000000, 0.186012218,0.162053059
20,them,5154,0.762000000, 0.204760902,0.183148102
21,them,5561,0.774000000, 0.216136507,0.208848243
22,them,5947,0.786000000, 0.230040025,0.314966516
23,them,6376,0.796000000, 0.242468928,0.361760555
24,them,7932,0.832000000, 0.294291131,0.401529077
25,them,8525,0.846000000, 0.308194649,0.453388634
26,them,8963,0.858000000, 0.322730145,0.530860160
27,them,9459,0.864000000, 0.337476301,0.555275439
28,them,10221,0.870000000, 0.364651359,0.679359340
29,them,11102,0.884000000, 0.384453339,0.630387012
30,them,11779,0.886000000, 0.413313672,0.735977292
16,then,1633,0.574000000, 0.102169791,0.055036425
17,then,1728,0.588000000, 0.108910891,0.064157530
18,then,2045,0.616000000, 0.129134190,0.108750350
19,then,2203,0.630000000, 0.138613861,0.147768055
20,then,2381,0.654000000, 0.151464083,0.166613635
21,then,2632,0.680000000, 0.161365073,0.191982317
22,then,2856,0.704000000, 0.172530019,0.294398847
23,then,3097,0.720000000, 0.183273647,0.340212362
24,then,3882,0.764000000, 0.224562882,0.382124896
25,then,4239,0.780000000, 0.238255740,0.436865245
26,then,4588,0.796000000, 0.250895302,0.516816333
27,then,4963,0.804000000, 0.263745523,0.542043543
28,then,5474,0.822000000, 0.286496735,0.668575959
29,then,6072,0.834000000, 0.306298715,0.622856509
30,then,6639,0.842000000, 0.336423004,0.731031544
16,there,8717,0.818000000, 0.185801559,0.081540845
17,there,9587,0.830000000, 0.196755846,0.093893911
18,there,11033,0.850000000, 0.229197388,0.145143537
19,there,12369,0.868000000, 0.249631346,0.190121466
20,there,13951,0.880000000, 0.275121129,0.209549459
21,there,15660,0.904000000, 0.295976406,0.238081429
22,there,17500,0.918000000, 0.318938277,0.338830510
23,there,18982,0.930000000, 0.341057510,0.385114991
24,there,22507,0.950000000, 0.403623341,0.432762001
25,there,24735,0.958000000, 0.423635981,0.484514945
26,there,26616,0.964000000, 0.444280598,0.556957029
27,there,28521,0.970000000, 0.465557194,0.584339263
28,there,30878,0.976000000, 0.506214451,0.704427918
29,there,33509,0.978000000, 0.530861597,0.653484489
30,there,36165,0.982000000, 0.582262482,0.759286900
16,these,2169,0.536000000, 0.136085949,0.051515910
17,these,2277,0.556000000, 0.141141774,0.058818909
18,these,2613,0.588000000, 0.162839688,0.098805947
19,these,2820,0.606000000, 0.172108700,0.135791623
20,these,3143,0.644000000, 0.187486834,0.157357423
21,these,3367,0.660000000, 0.197177165,0.182051859
22,these,3573,0.676000000, 0.208552770,0.280894036
23,these,3777,0.684000000, 0.217611123,0.326001881
24,these,4825,0.720000000, 0.266062776,0.373876463
25,these,5127,0.730000000, 0.277649041,0.426132702
26,these,5415,0.740000000, 0.288603328,0.505943904
27,these,5733,0.764000000, 0.301032231,0.530762103
28,these,6160,0.772000000, 0.322308827,0.658525325
29,these,6779,0.796000000, 0.340846851,0.606901289
30,these,7222,0.812000000, 0.362544765,0.720478370
16,they,2360,0.640000000, 0.131451443,0.058893281
17,they,2490,0.656000000, 0.138824521,0.069538839
18,they,2975,0.686000000, 0.159679798,0.114111302
19,they,3269,0.704000000, 0.170002107,0.156662483
20,they,3759,0.722000000, 0.187276174,0.177956302
21,they,4163,0.746000000, 0.199073099,0.205295899
22,they,4623,0.758000000, 0.210448704,0.301918257
23,they,4985,0.778000000, 0.221402991,0.350761876
24,they,6298,0.810000000, 0.270697282,0.396150625
25,they,7051,0.818000000, 0.283547504,0.446792523
26,they,7779,0.834000000, 0.297451022,0.524975870
27,they,8496,0.848000000, 0.310933221,0.548339206
28,they,9492,0.868000000, 0.334316410,0.672549607
29,they,10947,0.884000000, 0.353275753,0.624347146
30,they,11839,0.898000000, 0.379397514,0.727357572
16,think,5332,0.692000000, 0.165156941,0.052337451
17,think,5562,0.706000000, 0.173372656,0.058174260
18,think,6375,0.750000000, 0.201179692,0.092450247
19,think,6770,0.762000000, 0.213608595,0.130100197
20,think,7134,0.778000000, 0.228354750,0.145233781
21,think,7635,0.802000000, 0.240362334,0.168821506
22,think,8078,0.806000000, 0.253423215,0.266573105
23,think,8612,0.830000000, 0.265430798,0.307812638
24,think,10710,0.886000000, 0.318938277,0.352500275
25,think,11603,0.900000000, 0.333263114,0.404515670
26,think,12357,0.906000000, 0.346534653,0.487680570
27,think,13030,0.926000000, 0.361491468,0.515594107
28,think,13820,0.936000000, 0.386138614,0.636380740
29,think,14911,0.942000000, 0.405729935,0.593248577
30,think,15742,0.944000000, 0.435432905,0.702159425
16,thirsty,140,0.212000000, 0.017484727,0.082060849
17,thirsty,160,0.224000000, 0.019380661,0.098847389
18,thirsty,211,0.270000000, 0.025068464,0.148711955
19,thirsty,222,0.272000000, 0.025489783,0.194287876
20,thirsty,225,0.274000000, 0.026121761,0.216865521
21,thirsty,245,0.278000000, 0.028017695,0.240647051
22,thirsty,252,0.284000000, 0.028860333,0.347983114
23,thirsty,257,0.284000000, 0.029702970,0.395924969
24,thirsty,296,0.304000000, 0.035180114,0.450968888
25,thirsty,318,0.306000000, 0.037076048,0.501331934
26,thirsty,342,0.318000000, 0.040025279,0.568722280
27,thirsty,368,0.338000000, 0.042342532,0.597443652
28,thirsty,382,0.344000000, 0.043817148,0.717770754
29,thirsty,401,0.354000000, 0.045502423,0.661212844
30,thirsty,459,0.372000000, 0.053086160,0.770851026
16,this,11442,0.870000000, 0.193174637,0.075211804
17,this,12291,0.884000000, 0.204339583,0.085113539
18,this,14556,0.904000000, 0.237413103,0.138260529
19,this,16512,0.920000000, 0.253212555,0.180594899
20,this,18746,0.928000000, 0.277227723,0.202552578
21,this,20579,0.936000000, 0.293659153,0.233186116
22,this,22469,0.946000000, 0.316831683,0.337941703
23,this,24244,0.946000000, 0.339161576,0.384145222
24,this,28896,0.958000000, 0.401306088,0.428895574
25,this,31034,0.962000000, 0.422372024,0.481041091
26,this,33202,0.968000000, 0.443859280,0.555441084
27,this,35973,0.974000000, 0.467031810,0.584326828
28,this,39187,0.976000000, 0.512534232,0.703614897
29,this,44445,0.984000000, 0.541815884,0.648752416
30,this,48633,0.988000000, 0.593427428,0.759023681
16,those,2536,0.572000000, 0.142195071,0.054020631
17,those,2662,0.584000000, 0.149568148,0.060151456
18,those,3006,0.604000000, 0.172740678,0.099960967
19,those,3286,0.628000000, 0.183062987,0.138371462
20,those,3626,0.648000000, 0.201601011,0.156787664
21,those,3885,0.664000000, 0.211923320,0.179794923
22,those,4124,0.686000000, 0.223930904,0.276266608
23,those,4355,0.704000000, 0.234253213,0.320172521
24,those,5194,0.738000000, 0.279544976,0.365782930
25,those,5479,0.754000000, 0.290499263,0.416104124
26,those,5733,0.774000000, 0.303981462,0.495585801
27,those,6003,0.784000000, 0.316621024,0.519153548
28,those,6406,0.796000000, 0.337686960,0.648388388
29,those,7024,0.814000000, 0.357488940,0.598372837
30,those,7507,0.826000000, 0.385085317,0.715071739
16,throw,881,0.396000000, 0.053507478,0.113304293
17,throw,999,0.428000000, 0.058563303,0.120304532
18,throw,1126,0.448000000, 0.066989678,0.168241987
19,throw,1277,0.468000000, 0.074784074,0.211206682
20,throw,1446,0.492000000, 0.083421108,0.231006571
21,throw,1547,0.502000000, 0.090372867,0.248644784
22,throw,1653,0.522000000, 0.096903307,0.362437326
23,throw,1734,0.538000000, 0.102801770,0.399482760
24,throw,1887,0.548000000, 0.115862650,0.449386381
25,throw,1976,0.558000000, 0.121761112,0.497788301
26,throw,2041,0.576000000, 0.126395618,0.570719804
27,throw,2142,0.586000000, 0.132715399,0.593605317
28,throw,2288,0.604000000, 0.140088477,0.720426824
29,throw,2482,0.622000000, 0.148093533,0.666336220
30,throw,2556,0.630000000, 0.155045292,0.768935241
16,tickle,849,0.308000000, 0.024857805,0.090673593
17,tickle,896,0.326000000, 0.027807036,0.104304527
18,tickle,935,0.332000000, 0.030334948,0.188939353
19,tickle,964,0.352000000, 0.032441542,0.201785374
20,tickle,1017,0.364000000, 0.035390773,0.237637101
21,tickle,1055,0.380000000, 0.037708026,0.252681937
22,tickle,1067,0.394000000, 0.039182642,0.393416777
23,tickle,1100,0.404000000, 0.041499895,0.449428407
24,tickle,1160,0.422000000, 0.044238466,0.505922442
25,tickle,1183,0.430000000, 0.046555719,0.563052724
26,tickle,1219,0.430000000, 0.048451654,0.604690012
27,tickle,1286,0.444000000, 0.053086160,0.631260405
28,tickle,1339,0.456000000, 0.055614072,0.773403431
29,tickle,1396,0.468000000, 0.058352644,0.694082200
30,tickle,1439,0.472000000, 0.061091216,0.802118107
16,tiger,60,0.124000000, 0.006951759,0.119682706
17,tiger,70,0.132000000, 0.007583737,0.135421245
18,tiger,86,0.158000000, 0.009058353,0.195005221
19,tiger,125,0.192000000, 0.011375606,0.219903534
20,tiger,156,0.200000000, 0.013903518,0.231970631
21,tiger,183,0.222000000, 0.015588793,0.263045468
22,tiger,198,0.246000000, 0.016852749,0.371675462
23,tiger,248,0.280000000, 0.018959343,0.429129344
24,tiger,304,0.312000000, 0.023804508,0.462980784
25,tiger,340,0.342000000, 0.025911102,0.511435835
26,tiger,358,0.350000000, 0.027385717,0.583176304
27,tiger,398,0.372000000, 0.029702970,0.604567188
28,tiger,417,0.388000000, 0.030966926,0.728876632
29,tiger,470,0.410000000, 0.033494839,0.672742274
30,tiger,549,0.444000000, 0.035601432,0.778826335
16,tiny,104,0.166000000, 0.010111649,0.079927781
17,tiny,116,0.170000000, 0.011375606,0.083106352
18,tiny,127,0.172000000, 0.012218243,0.135675348
19,tiny,141,0.180000000, 0.013271540,0.178857481
20,tiny,156,0.192000000, 0.014535496,0.200998361
21,tiny,183,0.214000000, 0.016642090,0.234214062
22,tiny,218,0.230000000, 0.018959343,0.324882075
23,tiny,257,0.262000000, 0.021908574,0.376898759
24,tiny,305,0.292000000, 0.027596377,0.423005321
25,tiny,341,0.322000000, 0.030545608,0.479009054
26,tiny,380,0.342000000, 0.034337476,0.548370661
27,tiny,412,0.360000000, 0.037918685,0.578026573
28,tiny,447,0.372000000, 0.040657257,0.691774908
29,tiny,476,0.394000000, 0.045081104,0.643849664
30,tiny,509,0.406000000, 0.048240994,0.742874843
16,tissue,74,0.138000000, 0.006319781,0.067340108
17,tissue,76,0.138000000, 0.006530440,0.076211408
18,tissue,91,0.158000000, 0.007373078,0.133076709
19,tissue,95,0.160000000, 0.007794396,0.175184009
20,tissue,101,0.170000000, 0.008426375,0.192476698
21,tissue,113,0.182000000, 0.009690331,0.228095423
22,tissue,124,0.200000000, 0.010954287,0.328920266
23,tissue,135,0.202000000, 0.012428902,0.379488044
24,tissue,157,0.214000000, 0.014324837,0.431238046
25,tissue,173,0.228000000, 0.016010112,0.478987133
26,tissue,184,0.238000000, 0.017063408,0.549314979
27,tissue,194,0.242000000, 0.018327365,0.575400131
28,tissue,209,0.250000000, 0.019801980,0.702809717
29,tissue,239,0.268000000, 0.021697914,0.648109206
30,tissue,256,0.278000000, 0.022961871,0.753325075
16,to,13855,0.886000000, 0.190436065,0.067545227
17,to,14800,0.898000000, 0.202232989,0.079530226
18,to,17071,0.922000000, 0.235306509,0.131558615
19,to,18783,0.942000000, 0.253212555,0.177064100
20,to,20535,0.948000000, 0.276595745,0.196807487
21,to,22572,0.956000000, 0.293237834,0.227560481
22,to,24611,0.960000000, 0.312407837,0.335929417
23,to,26676,0.962000000, 0.331367179,0.384797936
24,to,32128,0.984000000, 0.391405098,0.427824227
25,to,34891,0.986000000, 0.412681694,0.480741672
26,to,37670,0.988000000, 0.435222246,0.558436084
27,to,40394,0.990000000, 0.458394776,0.579745574
28,to,43892,0.990000000, 0.504529176,0.705266794
29,to,48779,0.992000000, 0.533178850,0.652524628
30,to,52570,0.994000000, 0.583737097,0.757820357
16,toast,140,0.210000000, 0.010111649,0.072809885
17,toast,144,0.216000000, 0.010743628,0.079564880
18,toast,222,0.252000000, 0.014746155,0.140846610
19,toast,251,0.282000000, 0.017063408,0.190062474
20,toast,300,0.314000000, 0.019591321,0.218287150
21,toast,330,0.330000000, 0.022119233,0.245582195
22,toast,384,0.360000000, 0.024857805,0.355442804
23,toast,460,0.394000000, 0.028017695,0.406042807
24,toast,503,0.408000000, 0.031598905,0.451305414
25,toast,553,0.420000000, 0.034548136,0.502715901
26,toast,632,0.456000000, 0.038550664,0.571110873
27,toast,667,0.478000000, 0.041710554,0.600310717
28,toast,697,0.486000000, 0.044449126,0.722569242
29,toast,769,0.494000000, 0.047609016,0.665779704
30,toast,814,0.512000000, 0.051400885,0.771769368
16,toe,135,0.194000000, 0.009900990,0.080117215
17,toe,189,0.242000000, 0.013271540,0.113572342
18,toe,212,0.262000000, 0.016220771,0.178829079
19,toe,222,0.268000000, 0.017906046,0.229547101
20,toe,231,0.280000000, 0.018959343,0.248995433
21,toe,244,0.294000000, 0.020644618,0.284165509
22,toe,252,0.306000000, 0.021697914,0.385970588
23,toe,264,0.314000000, 0.022961871,0.439482774
24,toe,272,0.322000000, 0.024647146,0.483957761
25,toe,286,0.322000000, 0.025700442,0.534424772
26,toe,304,0.332000000, 0.027596377,0.592366922
27,toe,308,0.336000000, 0.028439014,0.617624138
28,toe,319,0.338000000, 0.029492311,0.733153111
29,toe,333,0.344000000, 0.030966926,0.683873878
30,toe,345,0.352000000, 0.032020223,0.781823824
16,tongue,139,0.200000000, 0.011164946,0.077204572
17,tongue,168,0.224000000, 0.013060881,0.088291019
18,tongue,199,0.234000000, 0.016010112,0.147079532
19,tongue,208,0.238000000, 0.017063408,0.194545739
20,tongue,232,0.250000000, 0.019591321,0.217428066
21,tongue,247,0.262000000, 0.021065936,0.242237178
22,tongue,275,0.282000000, 0.022119233,0.351317460
23,tongue,282,0.290000000, 0.022961871,0.397766556
24,tongue,324,0.314000000, 0.025911102,0.447620628
25,tongue,338,0.328000000, 0.027385717,0.499921303
26,tongue,354,0.340000000, 0.027807036,0.572308414
27,tongue,377,0.350000000, 0.031598905,0.596252036
28,tongue,396,0.362000000, 0.034126817,0.723150779
29,tongue,435,0.376000000, 0.038129345,0.673875936
30,tongue,450,0.380000000, 0.040235938,0.776300522
16,too,2713,0.632000000, 0.142616389,0.064939969
17,too,2845,0.648000000, 0.149778808,0.073454159
18,too,3257,0.688000000, 0.173583316,0.122372990
19,too,3715,0.718000000, 0.186012218,0.167156471
20,too,4048,0.736000000, 0.204339583,0.190726410
21,too,4350,0.754000000, 0.218243101,0.218968667
22,too,4749,0.766000000, 0.233831894,0.325024876
23,too,5109,0.782000000, 0.248999368,0.373426642
24,too,6154,0.806000000, 0.300400253,0.419448703
25,too,6801,0.816000000, 0.317674321,0.474084940
26,too,7340,0.828000000, 0.334737729,0.550932183
27,too,8004,0.838000000, 0.353065094,0.575037171
28,too,8690,0.862000000, 0.381293448,0.698331028
29,too,9768,0.876000000, 0.404255319,0.643315338
30,too,10526,0.888000000, 0.436696861,0.753877223
16,tooth,64,0.124000000, 0.006530440,0.069508767
17,tooth,68,0.136000000, 0.006951759,0.081859039
18,tooth,74,0.136000000, 0.007583737,0.138693737
19,tooth,86,0.160000000, 0.008847693,0.182717494
20,tooth,89,0.166000000, 0.009479671,0.205211190
